stop month,station id,number of bikes,avg trip duration,station name,latitude,longitude
December,127.0,3321,777.1978319783198,Barrow St & Hudson St,40.73172428,-74.00674436
December,128.0,2998,752.4563042028019,MacDougal St & Prince St,40.72710258,-74.00297088
December,143.0,1489,481.5339153794493,Clinton St & Joralemon St,40.69239502,-73.99337909
December,144.0,516,2616.5833333333335,Nassau St & Navy St,40.69839895,-73.98068914
December,146.0,1781,762.157215047726,Hudson St & Reade St,40.71625008,-74.0091059
December,150.0,1609,693.0161591050341,E 2 St & Avenue C,40.720873600000004,-73.98085795
December,151.0,4233,946.6446964327899,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505
December,157.0,1285,607.9455252918287,Henry St & Atlantic Ave,40.69089272,-73.99612349
December,161.0,2758,782.7664974619289,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
December,164.0,1946,769.6053442959918,E 47 St & 2 Ave,40.75323098,-73.97032517
December,167.0,2671,769.8195432422314,E 39 St & 3 Ave,40.7489006,-73.97604882
December,168.0,4286,684.4923005132991,W 18 St & 6 Ave,40.73971301,-73.99456405
December,173.0,3697,760.49472545307,Broadway & W 49 St,40.76068327096592,-73.98452728986742
December,174.0,2370,656.1607594936709,E 25 St & 1 Ave,40.7381765,-73.97738662
December,195.0,2548,976.0259026687598,Liberty St & Broadway,40.70905623,-74.01043382
December,212.0,2429,784.8979003705228,W 16 St & The High Line,40.74334935,-74.00681753
December,216.0,267,822.7715355805243,Columbia Heights & Cranberry St,40.70037867,-73.99548059
December,217.0,1481,1176.9891964888589,Old Fulton St,40.70277159,-73.99383605
December,223.0,3023,626.8008600727754,W 13 St & 7 Ave,40.73781509,-73.99994661
December,228.0,1641,703.3126142595978,E 48 St & 3 Ave,40.7546011026,-73.971878855
December,229.0,4231,675.0635783502718,Great Jones St,40.72743423,-73.99379025
December,236.0,3075,754.5482926829268,St Marks Pl & 2 Ave,40.7284186,-73.98713956
December,237.0,3477,1055.8694276675294,E 11 St & 2 Ave,40.73047309,-73.98672378
December,238.0,1708,907.1803278688525,Bank St & Washington St,40.7361967,-74.00859207
December,239.0,1756,1298.2989749430524,Willoughby St & Fleet St,40.69196566,-73.9813018
December,241.0,729,556.9355281207133,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
December,242.0,630,976.084126984127,Carlton Ave & Flushing Ave,40.697787,-73.973736
December,243.0,954,684.1823899371069,Fulton St & Rockwell Pl,40.688226,-73.979382
December,244.0,902,637.2073170731708,Willoughby Ave & Hall St,40.69196035,-73.96536851
December,245.0,407,697.8574938574939,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
December,247.0,1423,729.8622628250175,Perry St & Bleecker St,40.73535398,-74.00483091
December,248.0,650,755.0738461538461,Laight St & Hudson St,40.72185379,-74.00771779
December,249.0,932,998.8605150214593,Harrison St & Hudson St,40.71870987,-74.0090009
December,251.0,2654,959.7321024868123,Mott St & Prince St,40.72317958,-73.99480012
December,252.0,1894,712.9514255543822,MacDougal St & Washington Sq,40.73226398,-73.99852205
December,254.0,2457,677.9320309320309,W 11 St & 6 Ave,40.73532427,-73.99800419
December,257.0,1971,937.3363774733638,Lispenard St & Broadway,40.71939226,-74.00247214
December,258.0,861,719.2543554006969,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
December,259.0,1162,1024.4397590361446,South St & Whitehall St,40.70122128,-74.01234218
December,260.0,902,766.6518847006652,Broad St & Bridge St,40.70365182,-74.01167797
December,261.0,772,901.0867875647668,Johnson St & Gold St,40.69474881,-73.98362464
December,262.0,680,568.4779411764706,Washington Park,40.6917823,-73.97372990000001
December,264.0,1181,805.5207451312447,Maiden Ln & Pearl St,40.70706456,-74.00731853
December,265.0,2475,790.4888888888889,Stanton St & Chrystie St,40.72229346,-73.99147535
December,266.0,1038,1151.0886319845858,Avenue D & E 8 St,40.72368361,-73.97574813
December,267.0,2549,738.6269125147116,Broadway & W 36 St,40.75097711,-73.98765428
December,268.0,2232,797.263440860215,Howard St & Centre St,40.71910537,-73.99973337
December,270.0,1203,507.85203657522857,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
December,274.0,1042,580.5671785028791,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
December,275.0,604,615.6970198675497,Washington Ave & Greene Ave,40.68650065,-73.96563307
December,276.0,1147,740.792502179599,Duane St & Greenwich St,40.71748752,-74.0104554
December,278.0,404,947.5965346534654,Concord St & Bridge St,40.69766564,-73.98476437
December,279.0,1477,889.3683141503046,Peck Slip & Front St,40.707873,-74.00166999999999
December,280.0,1769,758.5240248728095,E 10 St & 5 Ave,40.73331967,-73.99510132
December,281.0,3254,1146.2415488629379,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465
December,282.0,884,770.4343891402715,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494
December,285.0,5934,703.5291540276373,Broadway & E 14 St,40.73454567,-73.99074142
December,289.0,319,687.4420062695925,Monroe St & Classon Ave,40.684568299999995,-73.95881081
December,291.0,1090,738.5633027522936,Madison St & Montgomery St,40.713126,-73.984844
December,293.0,5129,703.2144667576525,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
December,295.0,1865,798.087399463807,Pike St & E Broadway,40.71406667,-73.99293911
December,296.0,2150,842.0739534883721,Division St & Bowery,40.71413089,-73.99704679999999
December,297.0,3098,682.6752743705616,E 15 St & 3 Ave,40.734232,-73.986923
December,298.0,982,955.4470468431772,3 Ave & Schermerhorn St,40.68683208,-73.9796772
December,301.0,2691,826.4960981047938,E 2 St & Avenue B,40.72217444,-73.98368779
December,302.0,1757,914.0517928286853,Avenue D & E 3 St,40.72082834,-73.97793172
December,303.0,1940,878.4577319587629,Mercer St & Spring St,40.72362738,-73.99949601
December,304.0,2750,1220.0821818181819,Broadway & Battery Pl,40.70463334,-74.01361706
December,305.0,2616,865.2801987767584,E 58 St & 3 Ave,40.76095756,-73.96724467
December,307.0,3162,776.151486401012,Canal St & Rutgers St,40.71427487,-73.98990025
December,308.0,1400,871.8978571428571,St James Pl & Oliver St,40.71307916,-73.99851193
December,309.0,1820,797.817032967033,Murray St & West St,40.7149787,-74.013012
December,310.0,1012,864.7173913043479,State St & Smith St,40.68926942,-73.98912867
December,311.0,2143,707.2482501166589,Norfolk St & Broome St,40.7172274,-73.98802084
December,312.0,3555,1333.6762306610408,Allen St & Stanton St,40.722055,-73.989111
December,313.0,888,749.5326576576576,Washington Ave & Park Ave,40.69610226,-73.96751037
December,314.0,1496,855.4966577540107,Cadman Plaza West & Montague St,40.69383,-73.990539
December,315.0,1703,1088.8813857897828,South St & Gouverneur Ln,40.70355377,-74.00670227
December,316.0,1673,764.0047818290496,Fulton St & William St,40.70955958,-74.00653609
December,317.0,2043,683.6461086637298,E 6 St & Avenue B,40.72453734,-73.98185424
December,319.0,2614,896.681713848508,Fulton St & Broadway,40.711065999999995,-74.009447
December,320.0,1378,757.7757619738752,Leonard St & Church St,40.717571,-74.005549
December,321.0,1221,1122.4791154791155,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
December,323.0,1330,719.8150375939849,Lawrence St & Willoughby St,40.69236178,-73.98631746
December,324.0,2380,474.1504201680672,DeKalb Ave & Hudson Ave,40.689888,-73.981013
December,325.0,2746,756.4064093226511,E 19 St & 3 Ave,40.73624527,-73.98473765
December,326.0,3036,632.6561264822135,E 11 St & 1 Ave,40.72953837,-73.98426726
December,327.0,2721,999.5391400220507,Vesey Pl & River Terrace,40.715337899999994,-74.01658354
December,328.0,1930,760.0419689119171,Watts St & Greenwich St,40.72405549,-74.00965965
December,330.0,1570,896.9197452229299,Reade St & Broadway,40.71450451,-74.00562789
December,331.0,1137,655.5980650835533,Pike St & Monroe St,40.71173107,-73.99193043
December,332.0,914,956.308533916849,Cherry St,40.71219906,-73.97948148
December,334.0,2912,657.3186813186813,W 20 St & 7 Ave,40.74238787,-73.99726235
December,335.0,2538,631.9621749408983,Washington Pl & Broadway,40.72903917,-73.99404649
December,336.0,2441,831.8742318721835,Sullivan St & Washington Sq,40.73047747,-73.99906065
December,337.0,1008,860.5119047619048,Old Slip & Front St,40.703799200000006,-74.00838676
December,339.0,825,1000.2218181818182,Avenue D & E 12 St,40.72580614,-73.97422494
December,340.0,1201,728.4479600333055,Madison St & Clinton St,40.71269042,-73.98776323
December,341.0,1016,730.0413385826772,Stanton St & Mangin St,40.71782143,-73.97628939
December,342.0,1443,749.4656964656965,Columbia St & Rivington St,40.71739973,-73.98016555
December,343.0,454,854.7070484581498,Clinton Ave & Flushing Ave,40.69794,-73.96986848
December,344.0,638,588.9263322884012,Monroe St & Bedford Ave,40.6851443,-73.95380904
December,346.0,1855,706.3223719676549,Bank St & Hudson St,40.73652889,-74.00618026
December,347.0,2530,873.9351778656127,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001
December,349.0,1204,917.4950166112957,Rivington St & Ridge St,40.71850211,-73.98329859
December,350.0,2991,676.4620528251421,Clinton St & Grand St,40.71559509,-73.9870295
December,351.0,1346,881.5809806835067,Front St & Maiden Ln,40.70530954,-74.00612572
December,353.0,760,663.1973684210526,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
December,354.0,782,640.9846547314578,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
December,355.0,2050,799.430731707317,Bayard St & Baxter St,40.71602118,-73.99974372
December,356.0,998,833.625250501002,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
December,357.0,1688,741.5165876777252,E 11 St & Broadway,40.73261787,-73.99158043
December,358.0,4038,729.864289252105,Christopher St & Greenwich St,40.73291553,-74.00711384
December,359.0,4932,724.801297648013,E 47 St & Park Ave,40.75510267,-73.97498696
December,360.0,1347,875.7223459539717,William St & Pine St,40.70717936,-74.00887308
December,361.0,2546,747.0432050274941,Allen St & Hester St,40.71605866,-73.99190759
December,362.0,1690,793.4852071005918,Broadway & W 37 St,40.75172632,-73.98753523
December,363.0,1847,803.8435300487276,West Thames St,40.70834698,-74.01713445
December,364.0,767,650.7196870925684,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
December,365.0,580,604.9327586206897,Fulton St & Grand Ave,40.68223166,-73.9614583
December,366.0,1418,638.1981664315938,Clinton Ave & Myrtle Ave,40.693261,-73.968896
December,368.0,4299,772.2612235403582,Carmine St & 6 Ave,40.73038599,-74.00214988
December,369.0,1897,807.9030047443332,Washington Pl & 6 Ave,40.73224119,-74.00026394
December,372.0,263,880.4866920152091,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
December,373.0,347,659.7896253602305,Willoughby Ave & Walworth St,40.69331716,-73.95381995
December,376.0,1141,756.9027169149869,John St & William St,40.70862144,-74.00722156
December,377.0,2439,853.690446904469,6 Ave & Canal St,40.72243797,-74.00566443
December,379.0,4575,716.4518032786885,W 31 St & 7 Ave,40.749156,-73.9916
December,380.0,3035,776.8507413509061,W 4 St & 7 Ave S,40.73401143,-74.00293877
December,382.0,4365,654.7550973654066,University Pl & E 14 St,40.73492695,-73.99200509
December,383.0,2450,664.2269387755102,Greenwich Ave & Charles St,40.735238,-74.000271
December,385.0,1934,810.5237849017581,E 55 St & 2 Ave,40.75797322,-73.96603308
December,386.0,1117,834.2354521038496,Centre St & Worth St,40.71494807,-74.00234482
December,387.0,3081,1224.6445959104187,Centre St & Chambers St,40.71273266,-74.0046073
December,388.0,2330,719.9888412017167,W 26 St & 10 Ave,40.749717753,-74.002950346
December,389.0,1138,704.0175746924428,Broadway & Berry St,40.71044554,-73.96525063
December,390.0,1083,790.8254847645429,Duffield St & Willoughby St,40.69221589,-73.9842844
December,391.0,1773,666.521714608009,Clark St & Henry St,40.69760127,-73.99344559
December,392.0,1230,1299.2520325203252,Jay St & Tech Pl,40.695065,-73.987167
December,393.0,1521,644.5266272189349,E 5 St & Avenue C,40.72299208,-73.97995466
December,394.0,2378,713.0841042893187,E 9 St & Avenue C,40.72521311,-73.97768752
December,396.0,382,1356.15445026178,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
December,397.0,341,621.9384164222874,Fulton St & Clermont Ave,40.68415748,-73.96922273
December,398.0,639,790.641627543036,Atlantic Ave & Furman St,40.69165183,-73.99997859999999
December,399.0,682,571.0718475073314,Lafayette Ave & St James Pl,40.68851534,-73.9647628
December,400.0,553,773.2730560578661,Pitt St & Stanton St,40.71926081,-73.98178024
December,401.0,2652,765.5818250377074,Allen St & Rivington St,40.72019576,-73.98997825
December,402.0,6924,718.7537550548816,Broadway & E 22 St,40.740343200000005,-73.98955109
December,403.0,2592,807.0790895061729,E 2 St & 2 Ave,40.72502876,-73.99069656
December,405.0,2714,935.0725865880619,Washington St & Gansevoort St,40.739323,-74.008119
December,406.0,1401,681.0299785867238,Hicks St & Montague St,40.69512845,-73.99595065
December,407.0,604,1111.3245033112582,Henry St & Poplar St,40.700469,-73.991454
December,408.0,1151,814.1737619461338,Market St & Cherry St,40.71076228,-73.99400398
December,409.0,523,744.697896749522,DeKalb Ave & Skillman St,40.6906495,-73.95643107
December,410.0,2440,889.6893442622951,Suffolk St & Stanton St,40.72066442,-73.98517977
December,411.0,1393,917.0165111270638,E 6 St & Avenue D,40.72228087,-73.97668709
December,412.0,2350,909.9757446808511,Forsyth St & Canal St,40.715815500000005,-73.99422366
December,414.0,868,861.88133640553,Pearl St & Anchorage Pl,40.70281858,-73.98765762
December,415.0,1288,805.1195652173913,Pearl St & Hanover Square,40.7047177,-74.00926027
December,416.0,807,605.8711276332094,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
December,417.0,2253,883.0310696848646,Barclay St & Church St,40.71291224,-74.01020234
December,418.0,629,862.4960254372019,Front St & Gold St,40.70224,-73.982578
December,419.0,609,642.8013136288998,Carlton Ave & Park Ave,40.69580705,-73.97355569
December,420.0,493,959.129817444219,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
December,421.0,548,679.1368613138686,Clermont Ave & Park Ave,40.69573398,-73.97129668
December,422.0,1705,787.3677419354839,W 59 St & 10 Ave,40.770513,-73.988038
December,423.0,1903,876.653704676826,W 54 St & 9 Ave,40.76584941,-73.98690506
December,426.0,3515,974.9618776671408,West St & Chambers St,40.71754834,-74.01322069
December,427.0,1087,943.5832566697333,Bus Slip & State St,40.701907,-74.013942
December,432.0,3556,681.5880202474691,E 7 St & Avenue A,40.72621788,-73.98379855
December,435.0,6721,637.3033774735902,W 21 St & 6 Ave,40.74173969,-73.99415556
December,436.0,347,738.1729106628242,Hancock St & Bedford Ave,40.68216564,-73.95399026
December,437.0,960,472.753125,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
December,438.0,3108,769.31435006435,St Marks Pl & 1 Ave,40.72779126,-73.98564945
December,439.0,2970,976.7730639730639,E 4 St & 2 Ave,40.726280700000004,-73.98978041
December,440.0,1915,764.7467362924282,E 45 St & 3 Ave,40.75255434,-73.97282625
December,441.0,1702,753.0293772032902,E 52 St & 2 Ave,40.756014,-73.967416
December,442.0,3755,756.094274300932,W 27 St & 7 Ave,40.746646999999996,-73.993915
December,443.0,222,995.481981981982,Bedford Ave & S 9 St,40.70853074,-73.96408963
December,445.0,3987,681.0305994482067,E 10 St & Avenue A,40.72740794,-73.98142006
December,446.0,3870,935.9043927648579,W 24 St & 7 Ave,40.74487634,-73.99529885
December,447.0,2957,738.7436591139668,8 Ave & W 52 St,40.76370739,-73.9851615
December,448.0,2495,775.7014028056112,W 37 St & 10 Ave,40.75660359,-73.9979009
December,450.0,3158,777.3695376820773,W 49 St & 8 Ave,40.76227205,-73.98788205
December,453.0,3235,656.1363214837712,W 22 St & 8 Ave,40.74475148,-73.99915362
December,454.0,1243,806.0812550281577,E 51 St & 1 Ave,40.75455731,-73.96592976
December,455.0,1816,994.2791850220265,1 Ave & E 44 St,40.75001986,-73.96905301
December,456.0,2144,793.0037313432836,E 53 St & Madison Ave,40.75971079999999,-73.97402311
December,458.0,2764,688.6146888567293,11 Ave & W 27 St,40.751396,-74.00522600000001
December,459.0,4201,814.6348488455129,W 20 St & 11 Ave,40.746745000000004,-74.007756
December,460.0,1792,851.5251116071429,S 4 St & Wythe Ave,40.71285887,-73.96590294
December,461.0,3252,652.9584870848709,E 20 St & 2 Ave,40.73587678,-73.98205027
December,462.0,3030,694.3174917491749,W 22 St & 10 Ave,40.74691959,-74.00451887
December,465.0,4107,786.3433162892622,Broadway & W 41 St,40.75513557,-73.98658032
December,466.0,3397,746.2048866647042,W 25 St & 6 Ave,40.74395411,-73.99144871
December,467.0,1626,537.449569495695,Dean St & 4 Ave,40.68312489,-73.97895137
December,468.0,4442,796.2354795137326,Broadway & W 56 St,40.7652654,-73.98192338
December,469.0,2237,789.0482789450157,Broadway & W 53 St,40.76344058,-73.98268129
December,470.0,2436,948.8825944170771,W 20 St & 8 Ave,40.74345335,-74.00004031
December,471.0,854,902.4461358313818,Grand St & Havemeyer St,40.71286844,-73.95698119
December,472.0,4122,643.8386705482775,E 32 St & Park Ave,40.745712100000006,-73.98194829
December,473.0,1697,824.8031820860342,Rivington St & Chrystie St,40.72110063,-73.99192540000001
December,474.0,2874,679.5163535142658,5 Ave & E 29 St,40.7451677,-73.98683077
December,476.0,2879,675.387981938173,E 31 St & 3 Ave,40.74394314,-73.97966069
December,477.0,5051,726.0809740645417,W 41 St & 8 Ave,40.75640548,-73.9900262
December,478.0,2763,1080.363373145132,11 Ave & W 41 St,40.76030096,-73.99884222
December,479.0,3368,778.7618764845606,9 Ave & W 45 St,40.76019252,-73.9912551
December,480.0,2445,623.4760736196318,W 53 St & 10 Ave,40.76669671,-73.99061728
December,481.0,1030,867.0330097087378,S 3 St & Bedford Ave,40.71260486,-73.96264403
December,482.0,2694,638.3708240534521,W 15 St & 7 Ave,40.73935542,-73.99931783
December,483.0,3673,612.359923768037,E 12 St & 3 Ave,40.73223272,-73.98889957
December,484.0,2314,716.6127917026794,W 44 St & 5 Ave,40.75500254,-73.98014437
December,485.0,2327,726.9458530296519,W 37 St & 5 Ave,40.75038009,-73.98338988
December,486.0,3558,797.3375491849354,Broadway & W 29 St,40.7462009,-73.98855723
December,487.0,3206,698.3203368683718,E 20 St & FDR Drive,40.73314259,-73.97573881
December,489.0,1,341.0,10 Ave & W 28 St,40.75066386,-74.00176802
December,490.0,4849,843.1115693957518,8 Ave & W 33 St,40.751551,-73.993934
December,491.0,4016,619.4280378486055,E 24 St & Park Ave S,40.74096374,-73.98602213
December,492.0,4436,765.7506762849414,W 33 St & 7 Ave,40.75019995,-73.99093085
December,493.0,2150,802.3939534883721,W 45 St & 6 Ave,40.7568001,-73.98291153
December,494.0,3446,674.3778293673824,W 26 St & 8 Ave,40.74734825,-73.99723551
December,495.0,2505,661.9445109780439,W 47 St & 10 Ave,40.76269882,-73.99301222
December,496.0,3722,651.9406233207952,E 16 St & 5 Ave,40.73726186,-73.99238967
December,497.0,6829,642.1130472982867,E 17 St & Broadway,40.73704984,-73.99009296
December,498.0,3776,645.6014300847457,Broadway & W 32 St,40.74854862,-73.98808416
December,499.0,4960,942.4631048387097,Broadway & W 60 St,40.76915505,-73.98191841
December,500.0,2259,696.0672864099159,Broadway & W 51 St,40.76228826,-73.98336183
December,501.0,1939,811.9458483754513,FDR Drive & E 35 St,40.744219,-73.97121214
December,502.0,2328,758.8904639175257,Henry St & Grand St,40.714211,-73.981095
December,503.0,2920,612.2753424657534,E 20 St & Park Ave,40.73827428,-73.98751968
December,504.0,4447,690.2921070384529,1 Ave & E 16 St,40.73221853,-73.98165557
December,505.0,4575,815.8209836065574,6 Ave & W 33 St,40.74901271,-73.98848395
December,507.0,3540,763.8661016949153,E 25 St & 2 Ave,40.73912601,-73.97973776
December,508.0,1919,798.3480979676915,W 46 St & 11 Ave,40.76341379,-73.99667444
December,509.0,3653,690.1776621954558,9 Ave & W 22 St,40.7454973,-74.00197139
December,513.0,1874,686.1200640341516,W 56 St & 10 Ave,40.768254,-73.988639
December,514.0,2758,1192.9568527918782,12 Ave & W 40 St,40.76087502,-74.00277668
December,515.0,2598,689.8337182448037,W 43 St & 10 Ave,40.76009437,-73.99461843
December,516.0,1035,1065.3642512077295,E 47 St & 1 Ave,40.75206862,-73.96784384
December,517.0,4308,764.5784586815228,Pershing Square South,40.751581,-73.97791
December,518.0,3403,748.3429327064355,E 39 St & 2 Ave,40.74780373,-73.97344190000001
December,519.0,8250,989.3283636363636,Pershing Square North,40.751872999999996,-73.97770600000001
December,520.0,2315,910.2444924406047,W 52 St & 5 Ave,40.75992262,-73.97648516
December,522.0,1843,761.5040694519805,E 51 St & Lexington Ave,40.75714758,-73.97207836
December,523.0,4879,823.5306415249026,W 38 St & 8 Ave,40.75466591,-73.99138152
December,524.0,2863,884.0516940272441,W 43 St & 6 Ave,40.75527307,-73.98316936
December,525.0,1403,1054.103349964362,W 34 St & 11 Ave,40.75594159,-74.0021163
December,526.0,3025,781.6267768595042,E 33 St & 5 Ave,40.74765947,-73.98490707
December,528.0,3254,686.6054087277197,2 Ave & E 31 St,40.74290902,-73.97706058
December,529.0,2772,872.9430014430014,W 42 St & 8 Ave,40.75756989999999,-73.99098507
December,530.0,2531,867.9075464243382,11 Ave & W 59 St,40.771496710544405,-73.99046033620834
December,531.0,3024,728.7724867724868,Forsyth St & Broome St,40.71893904,-73.99266288
December,532.0,1360,1066.3992647058824,S 5 Pl & S 5 St,40.710451,-73.960876
December,533.0,2213,914.7022141888839,Broadway & W 38 St,40.75299641,-73.98721619
December,534.0,1095,896.4958904109589,Water - Whitehall Plaza,40.70255065,-74.0127234
December,536.0,2598,630.6050808314088,1 Ave & E 30 St,40.74144387,-73.97536082
December,539.0,2485,760.5118712273642,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
December,540.0,2891,680.9100657212038,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
December,545.0,3471,676.279458369346,E 23 St & 1 Ave,40.736502,-73.97809472
December,546.0,2010,625.6323383084577,E 30 St & Park Ave S,40.74444921,-73.98303529
December,2000.0,1703,848.2149148561363,Front St & Washington St,40.70255088,-73.98940236
December,2002.0,1851,682.0621285791464,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999
December,2003.0,3119,615.972747675537,1 Ave & E 18 St,40.73381219196632,-73.9805442094803
December,2005.0,58,821.6551724137931,Railroad Ave & Kay Ave,40.70531194,-73.97100056
December,2006.0,3850,1448.4332467532467,Central Park S & 6 Ave,40.76590936,-73.97634151
December,2008.0,1948,1308.7191991786447,Little West St & 1 Pl,40.70569254,-74.01677685
December,2009.0,1658,733.6942098914354,Catherine St & Monroe St,40.71117444,-73.99682619
December,2010.0,1886,1000.007953340403,Grand St & Greene St,40.72165481,-74.00234737
December,2012.0,2383,907.982794796475,E 27 St & 1 Ave,40.739445,-73.97680600000001
December,2021.0,3148,821.7541296060991,W 45 St & 8 Ave,40.75929124,-73.98859651
December,2022.0,586,865.4829351535836,E 60 St & York Ave,40.759107,-73.959223
December,2023.0,1533,757.3887801696021,E 55 St & Lexington Ave,40.75968085,-73.97031366
December,3002.0,3476,837.1844073647871,South End Ave & Liberty St,40.711512,-74.01575600000001
December,3016.0,1864,1442.1223175965665,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937
December,3040.0,2,324.0,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844
December,3041.0,285,1013.978947368421,Kingston Ave & Herkimer St,40.67890679,-73.94142771
December,3042.0,300,1812.17,Fulton St & Utica Ave,40.6794268,-73.92989109999999
December,3043.0,166,1614.867469879518,Lewis Ave & Decatur St,40.6814598,-73.934903
December,3044.0,119,771.4453781512605,Albany Ave & Fulton St,40.6800105,-73.938475
December,3046.0,256,1586.66796875,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
December,3047.0,351,892.3931623931624,Halsey St & Tompkins Ave,40.682368700000005,-73.944118
December,3048.0,228,2056.5175438596493,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977
December,3049.0,478,607.2635983263598,Cambridge Pl & Gates Ave,40.68488,-73.96304
December,3050.0,409,2128.080684596577,Putnam Ave & Throop Ave,40.6851532,-73.94111
December,3052.0,335,1111.2865671641791,Lewis Ave & Madison St,40.686312,-73.935775
December,3053.0,213,810.4319248826291,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001
December,3054.0,267,7626.217228464419,Greene Ave & Throop Ave,40.6894932,-73.942061
December,3055.0,344,3394.8052325581393,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916
December,3056.0,307,574.342019543974,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
December,3057.0,480,698.6104166666667,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416
December,3058.0,371,1893.7358490566037,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
December,3059.0,256,510.73046875,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877
December,3060.0,313,748.6230031948882,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
December,3061.0,151,1782.9205298013244,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
December,3062.0,371,8485.991913746631,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
December,3063.0,293,869.3890784982935,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
December,3064.0,708,2429.9576271186443,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
December,3065.0,258,1115.7093023255813,Union Ave & Wallabout St,40.70029511,-73.95032283
December,3066.0,270,1230.7962962962963,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
December,3067.0,500,1684.11,Broadway & Whipple St,40.7016657,-73.9437303
December,3068.0,385,1012.9480519480519,Humboldt St & Varet St,40.7031724,-73.940636
December,3069.0,297,542.5016835016835,Lorimer St & Broadway,40.70411791,-73.94818595
December,3070.0,228,763.5701754385965,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
December,3071.0,337,1159.0029673590504,Boerum St & Broadway,40.70538077,-73.94976519
December,3072.0,279,673.4802867383513,Leonard St & Boerum St,40.70583339,-73.94644578
December,3074.0,668,1045.061377245509,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
December,3075.0,168,849.9464285714286,Division Ave & Marcy Ave,40.70708701,-73.95796783
December,3076.0,534,765.8333333333334,Scholes St & Manhattan Ave,40.70870368,-73.9448625
December,3077.0,671,695.0357675111774,Stagg St & Union Ave,40.70877084,-73.95095259
December,3078.0,897,539.3377926421405,Broadway & Roebling St,40.70924826276157,-73.96063148975372
December,3080.0,599,1024.5459098497495,S 4 St & Rodney St,40.709340000000005,-73.95608
December,3081.0,492,767.3658536585366,Graham Ave & Grand St,40.711863,-73.944024
December,3082.0,763,1019.2149410222805,Hope St & Union Ave,40.71167351,-73.95141312
December,3083.0,463,945.3736501079914,Bushwick Ave & Powers St,40.71247661,-73.94100005
December,3085.0,552,739.7518115942029,Roebling St & N 4 St,40.714690000000004,-73.95739
December,3086.0,1104,686.6340579710145,Graham Ave & Conselyea St,40.715143,-73.944507
December,3087.0,852,530.5340375586854,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
December,3088.0,341,674.5425219941349,Union Ave & Jackson St,40.7160751,-73.95202900000001
December,3091.0,241,855.9419087136929,Frost St & Meeker St,40.71764,-73.94882
December,3092.0,1612,601.1811414392059,Berry St & N 8 St,40.7190095,-73.95852515
December,3093.0,2484,737.635265700483,N 6 St & Bedford Ave,40.71745169,-73.95850939
December,3094.0,536,592.5242537313433,Graham Ave & Withers St,40.7169811,-73.94485918
December,3095.0,318,636.2169811320755,Graham Ave & Herbert St,40.71929301,-73.94500379
December,3096.0,820,695.6939024390244,Union Ave & N 12 St,40.71924,-73.95241999999999
December,3100.0,778,638.2275064267352,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694
December,3101.0,881,713.328036322361,N 12 St & Bedford Ave,40.72079821,-73.95484712
